,kernel,pid,visit,r2,max_error,MSE,log_marginal_likelihood
472,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,0.2681305394954621,-0.5877773513660806,-0.04242760727165508,19.69683055334545
473,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,-0.2316517045053943,-0.5051323390472326,-0.03477150920466947,44.11394550851075
474,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,1,-0.029346056726595914,-2.3311173095135698,-1.2672555093530011,-197.6398755344492
475,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,2,-0.042171156606665636,-2.517811572560272,-1.2657864056984256,-219.08017590525802
476,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,3,-0.1190811496204717,-1.986435377946124,-1.465103572684056,-238.0492427968028
477,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,1,-0.25737311180191136,-1.1651174797302246,-0.2591065429917318,-65.92258739714934
478,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,2,-8.828432149612183,-2.129305315214086,-2.3117443921391176,-261.01463515725015
479,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,3,-0.14645659702701927,-1.6710355940780868,-1.2372812463915503,-245.97787045828147
480,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,1,-0.5169099567738276,-1.8396994799431952,-0.37102149130013123,-125.31252788737262
481,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,2,-0.3523474382217798,-0.5934612335585496,-0.058655487469178445,3.6432850746086842
482,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,3,0.16333662501808785,-0.44954301782492384,-0.03947476418647412,23.533593575775825
483,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,1,-0.08008669253816891,-2.8270156863533393,-0.78139486202152,-177.64947122843986
484,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,2,-0.023084291255173195,-2.414889960388841,-0.5137026044843613,-161.04501769705428
485,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,3,-0.4767493734312914,-2.046458965366317,-1.1269512642522936,-201.90865891249408
486,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,1,0.1251421376358398,-3.8435960869477968,-2.3968051801741352,-347.42935600902257
487,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,2,0.09126318805632919,-2.3040916016148962,-1.0859996161442746,-192.71683196002112
488,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,3,0.2224180783291354,-1.6772223486420064,-0.27267192189022255,-78.18053568450014
489,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,1,-0.9427925106793531,-1.7422622716578382,-1.6001226943637483,-112.76725523731683
490,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,2,-0.08817750266371538,-2.2643450165800756,-1.6632132217001263,-260.2328545825801
491,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,3,-0.11740843285809026,-1.7363366780900378,-1.5937999038247277,-286.85900465980006
492,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,1,0.08315075747660135,-0.42992187124059117,-0.017380387048926298,90.88487817600063
493,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,2,0.14689546351603405,-0.30939438707050576,-0.013703071056559987,109.32280107179491
494,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,3,0.2652048530975578,-0.242008174774537,-0.007728709959116548,156.26365150494843
495,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,1,-0.41932637755167707,-0.5972075152299106,-0.0440841321380648,27.196216734766836
496,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,2,0.2137947900595599,-0.4429995050352328,-0.021143029537216845,72.33619654363983
497,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,3,0.30997927730708763,-0.28637870356664086,-0.012727969582417417,110.90927820368444
498,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,1,0.3900404107910466,-1.1479003635398863,-0.1665750850475757,-73.74325206179682
499,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,2,0.030859945568083268,-2.332291928583992,-0.38132644576013763,-112.61163323797047
500,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,3,0.3351061110685816,-0.6345154272429314,-0.0699421789010161,-24.842748342474437
501,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,1,-0.1835679978234658,-1.8318782841761891,-0.36647997935605436,-135.28961392000542
502,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,2,-0.3408787791318043,-1.469739042208265,-0.41630876250209,-136.78362199663596
503,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,3,-0.4710926485249717,-1.4062560697063908,-0.2609298826416082,-105.6467816048442
504,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,1,0.3640682417073838,-0.22648483202234515,-0.008622431638096778,132.0012210934464
505,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,2,0.30630343487550826,-0.27730829823818015,-0.010538097780498218,113.61874953227475
506,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,3,-0.13143403303795653,-0.582919182694461,-0.02717111956943427,60.791777262125606
507,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,1,-0.21789346382926977,-1.2053386951035017,-0.13453386110033136,-16.697893516821978
508,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,2,-0.0997503673735443,-0.4113261015665069,-0.02708544214855533,76.15930858693974
509,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,1,0.0691788162506699,-0.7741297792543759,-0.10085171341745927,-19.758427524870605
510,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,2,-0.757549203466289,-0.5340719870932584,-0.069340782322817,52.52494963378081
511,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,3,0.441894355077839,-0.40061383187710914,-0.01903607169900779,80.49227213601773
512,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,0.2849070170177922,-0.5732491892509455,-0.04135448767831477,21.249173817984826
513,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,-0.3461853754597437,-0.466510289714683,-0.034173954739205356,55.662858028407314
514,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,1,-0.02931327322958701,-2.3309826059494805,-1.2672103485350061,-197.63987723722906
515,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,2,-0.06330833064007702,-2.5964790880312596,-1.2805331737671164,-219.0801759221572
516,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,3,-0.1190757871222019,-1.986429970210623,-1.465098881617357,-238.0492724655499
517,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,1,-0.2573701334969266,-1.1651160786424573,-0.25910618526141765,-65.92258254160183
518,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,2,-8.84359191247092,-2.177395954792506,-2.3269885942825503,-261.01464833657667
519,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,3,-0.15888352996304914,-1.6505716700044502,-1.2461627113431948,-243.80839288950665
520,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,1,-0.5169090809572051,-1.8396997933042907,-0.3710213911615269,-125.31248857516012
521,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,2,-0.3397552629187993,-0.5927708319889549,-0.058115822637686235,3.642923369635355
522,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,3,0.2173481674219025,-0.4443509889599199,-0.03716230572034384,23.53357546608501
523,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,1,-0.08018240295846377,-2.8269444558082215,-0.7814003667825129,-177.64951308345184
524,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,2,-0.023084682066391294,-2.4148763274068163,-0.5137008220071257,-161.0450186914953
525,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,3,-0.5390218856538029,-2.032672553365105,-1.1523200927207236,-201.97936219933845
526,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,1,0.11370552790013974,-3.8046959256245714,-2.427059384002277,-348.3518092447423
527,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,2,0.09947447554555924,-2.301870094391567,-1.0773083849418406,-192.30631497694282
528,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,3,0.196203901780512,-1.6793061996581709,-0.2798223555211804,-78.20468688642737
529,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,1,-0.942782339355648,-1.742264022381227,-1.600119106519554,-112.7670354792049
530,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,2,-0.09370041587224487,-2.289847443614569,-1.6707481849326267,-260.232909542152
531,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,3,-0.11740638927433925,-1.73632466814735,-1.5937970470797331,-286.85899695668064
532,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,1,0.08781485441904253,-0.43042416436268843,-0.017289130192510462,90.87293702425453
533,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,2,0.1373790515501376,-0.3098637751717801,-0.013769811640773937,109.07418778116295
534,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,3,0.24471534034983447,-0.2516987385654127,-0.007937872150257425,154.82390349657595
535,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,1,-0.44078868621556627,-0.5966793205154535,-0.04451599324638221,27.196212460664583
536,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,2,0.2177899449878972,-0.4425410101480468,-0.021096626650509508,72.01487808409902
537,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,3,0.3122413436680475,-0.2841681171797138,-0.012679372226486236,110.87138811499884
538,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,1,0.4044929117744509,-1.1404092317699375,-0.164235846891957,-73.99032038516
539,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,2,0.022693335703906546,-2.331298973110658,-0.38736506413542465,-113.4727197118111
540,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,3,0.33613891850408734,-0.6334897874815996,-0.06984540732913361,-24.842986457365043
541,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,1,-0.18790048646483584,-1.747455946065152,-0.36638915117410137,-132.61646675954876
542,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,2,-0.2827779423257361,-1.5210220792851432,-0.3986062919575378,-134.14573087037178
543,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,3,-0.5263030990825331,-1.4047227480909672,-0.26784678279191115,-105.30495724475632
544,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,1,0.3658289154388784,-0.22583303022153478,-0.0085854734293779,131.96414070890788
545,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,2,0.3119795908412355,-0.2745052951931005,-0.010350020787638093,113.6186128384419
546,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,3,-0.21672307263390622,-0.5887702579440278,-0.026923675328071727,70.46222383177087
547,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,1,-0.21188053994599398,-1.2060235312463816,-0.13458404394780607,-14.352659536174514
548,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,2,-0.09943043553509967,-0.41142812413352614,-0.027078018083706218,76.02763726272937
549,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,1,0.05241610728236157,-0.7899039471310105,-0.10583639779072855,-19.758336056860195
550,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,2,-0.7555365371518403,-0.5346850696062726,-0.06915521768005709,52.586329977622626
551,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,3,0.4419395362289527,-0.4006082391788933,-0.019034375120613584,80.48780626836077
552,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,0.2972899779384117,-0.5677408729109074,-0.04125436128384772,21.11126478058941
553,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,-0.1622302393995578,-0.446752217288738,-0.03129533445232667,55.96130533559851
554,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,1,-0.029306744782173676,-2.3309809011319573,-1.2672020247344962,-197.6398778847052
555,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,2,-0.06805197034591033,-2.6005353882326987,-1.283829340084282,-219.08017691051202
556,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,3,-0.11907876706205345,-1.986434969139222,-1.4651024730068616,-238.0492345891197
557,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,1,-0.2573705137941288,-1.1651162263349903,-0.259106200744324,-65.92258218861178
558,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,2,-8.828405952552078,-2.1292163025447697,-2.311734172074528,-261.0146470908569
559,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,3,-0.14092516725308374,-1.7008899441273329,-1.2342634047633267,-243.8559023071196
560,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,1,-0.5169105926955779,-1.8397000897292446,-0.3710214318488668,-125.31251163408285
561,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,2,-0.3528468970501048,-0.593683437814198,-0.058677408867663726,3.6428802785727328
562,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,3,0.16522202959259785,-0.44968231014879334,-0.039384323656831394,23.533567908084137
563,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,1,-0.08009634706617615,-2.8269917451611914,-0.7813931835038875,-177.6494310088678
564,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,2,-0.08288702087861485,-2.448547242194384,-0.5704261908275557,-161.04497913533208
565,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,3,-0.47671234865554163,-2.046495336681595,-1.1269326740018255,-201.90867036036218
566,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,1,0.12514077143407296,-3.843615515763568,-2.396808278710577,-347.4293655299619
567,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,2,0.08858615732736505,-2.3204895670277415,-1.0881696772093565,-192.3021039047233
568,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,3,0.19861769704858356,-1.6491429748140631,-0.2789186146949173,-78.18053916133236
569,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,1,-0.9427784913975856,-1.7422630972020976,-1.6001154857856625,-112.76713808862286
570,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,2,-0.09068590801121197,-2.267943427220487,-1.6671308875871271,-260.2328589355815
